PID    | TIME
9916   | 21:25:04.958521
10688  | 21:25:04.962522
3200   | 21:25:04.966523
11156  | 21:25:04.970523
10656  | 21:25:04.974524
11636  | 21:25:04.978525
11312  | 21:25:04.983527
12088  | 21:25:04.987527
11284  | 21:25:04.991528
6584   | 21:25:04.995530
9748   | 21:25:05.000531
10904  | 21:25:05.005532
7720   | 21:25:05.010532
10860  | 21:25:05.014533
11352  | 21:25:05.019534
11192  | 21:25:05.023536
12000  | 21:25:05.027536
10652  | 21:25:05.031536
7936   | 21:25:05.035538
8324   | 21:25:05.040539
6136   | 21:25:05.044539
10516  | 21:25:05.048542
5728   | 21:25:05.052542
1600   | 21:25:05.056544
6996   | 21:25:05.060545
11780  | 21:25:05.064544
10448  | 21:25:05.068545
6652   | 21:25:05.073546
9716   | 21:25:05.077548
11444  | 21:25:05.081548
6576   | 21:25:05.085549
2928   | 21:25:05.090551
9916   | 21:25:05.094551
10688  | 21:25:05.098552
3200   | 21:25:05.102553
11156  | 21:25:05.106554
10656  | 21:25:05.110555
11636  | 21:25:05.115556
11312  | 21:25:05.119558
12088  | 21:25:05.123558
11284  | 21:25:05.128559
6584   | 21:25:05.132561
9748   | 21:25:05.136561
10904  | 21:25:05.141562
7720   | 21:25:05.146564
10860  | 21:25:05.150564
11352  | 21:25:05.154564
11192  | 21:25:05.159565
12000  | 21:25:05.163566
10652  | 21:25:05.167568
7936   | 21:25:05.171568
8324   | 21:25:05.175570
6136   | 21:25:05.179571
10516  | 21:25:05.183572
5728   | 21:25:05.187572
1600   | 21:25:05.191573
6996   | 21:25:05.196574
11780  | 21:25:05.200575
10448  | 21:25:05.204575
6652   | 21:25:05.208577
9716   | 21:25:05.212578
11444  | 21:25:05.216580
6576   | 21:25:05.220580
2928   | 21:25:05.224581
9916   | 21:25:05.228581
10688  | 21:25:05.232583
3200   | 21:25:05.237583
11156  | 21:25:05.241585
10656  | 21:25:05.245586
11636  | 21:25:05.250586
11312  | 21:25:05.254587
12088  | 21:25:05.258589
11284  | 21:25:05.262590
6584   | 21:25:05.266591
9748   | 21:25:05.271591
10904  | 21:25:05.276593
7720   | 21:25:05.280594
10860  | 21:25:05.285595
11352  | 21:25:05.289595
11192  | 21:25:05.293597
12000  | 21:25:05.297598
10652  | 21:25:05.301599
7936   | 21:25:05.305600
8324   | 21:25:05.310599
6136   | 21:25:05.314601
10516  | 21:25:05.318602
5728   | 21:25:05.322602
1600   | 21:25:05.326604
6996   | 21:25:05.330606
11780  | 21:25:05.335605
10448  | 21:25:05.339607
6652   | 21:25:05.343608
9716   | 21:25:05.348609
11444  | 21:25:05.352610
6576   | 21:25:05.357611
2928   | 21:25:05.361612
9916   | 21:25:05.365613
10688  | 21:25:05.369614
3200   | 21:25:05.373614
11156  | 21:25:05.377616
10656  | 21:25:05.381617
11636  | 21:25:05.385618
11312  | 21:25:05.389618
12088  | 21:25:05.393620
11284  | 21:25:05.397619
6584   | 21:25:05.402621
9748   | 21:25:05.406623
10904  | 21:25:05.410622
7720   | 21:25:05.415624
10860  | 21:25:05.420624
11352  | 21:25:05.424626
11192  | 21:25:05.428627
12000  | 21:25:05.432628
10652  | 21:25:05.436629
7936   | 21:25:05.440630
8324   | 21:25:05.444631
6136   | 21:25:05.448631
10516  | 21:25:05.452633
5728   | 21:25:05.456634
1600   | 21:25:05.461635
6996   | 21:25:05.465635
11780  | 21:25:05.469636
10448  | 21:25:05.473636
6652   | 21:25:05.477638
9716   | 21:25:05.481638
11444  | 21:25:05.486641
6576   | 21:25:05.490641
2928   | 21:25:05.494641
9916   | 21:25:05.498642
10688  | 21:25:05.503643
3200   | 21:25:05.507644
11156  | 21:25:05.511646
10656  | 21:25:05.515647
11636  | 21:25:05.520648
11312  | 21:25:05.524649
12088  | 21:25:05.528650
11284  | 21:25:05.533650
6584   | 21:25:05.537651
9748   | 21:25:05.541653
10904  | 21:25:05.546653
7720   | 21:25:05.551655
10860  | 21:25:05.555657
11352  | 21:25:05.559656
11192  | 21:25:05.564668
12000  | 21:25:05.568659
10652  | 21:25:05.572659
7936   | 21:25:05.576661
8324   | 21:25:05.580662
6136   | 21:25:05.584661
10516  | 21:25:05.588662
5728   | 21:25:05.592664
1600   | 21:25:05.597666
6996   | 21:25:05.601666
11780  | 21:25:05.605668
10448  | 21:25:05.609667
6652   | 21:25:05.613669
9716   | 21:25:05.617670
11444  | 21:25:05.621670
6576   | 21:25:05.625672
2928   | 21:25:05.629673
9916   | 21:25:05.633672
10688  | 21:25:05.637673
3200   | 21:25:05.641675
11156  | 21:25:05.646677
10656  | 21:25:05.650677
11636  | 21:25:05.654678
11312  | 21:25:05.659680
12088  | 21:25:05.664680
11284  | 21:25:05.668681
6584   | 21:25:05.672682
9748   | 21:25:05.677683
10904  | 21:25:05.681684
7720   | 21:25:05.685685
10860  | 21:25:05.689686
11352  | 21:25:05.693687
11192  | 21:25:05.698688
12000  | 21:25:05.702689
10652  | 21:25:05.706690
7936   | 21:25:05.710691
8324   | 21:25:05.714692
6136   | 21:25:05.718693
10516  | 21:25:05.723693
5728   | 21:25:05.727695
1600   | 21:25:05.731695
6996   | 21:25:05.735697
11780  | 21:25:05.739697
10448  | 21:25:05.743697
6652   | 21:25:05.747699
9716   | 21:25:05.751700
11444  | 21:25:05.756701
6576   | 21:25:05.760701
2928   | 21:25:05.765704
9916   | 21:25:05.769705
10688  | 21:25:05.774705
3200   | 21:25:05.778706
11156  | 21:25:05.782707
10656  | 21:25:05.786709
11636  | 21:25:05.790709
11312  | 21:25:05.794710
12088  | 21:25:05.798711
11284  | 21:25:05.802712
6584   | 21:25:05.806712
9748   | 21:25:05.810712
10904  | 21:25:05.815714
7720   | 21:25:05.820716
10860  | 21:25:05.824717
11352  | 21:25:05.829718
11192  | 21:25:05.833719
12000  | 21:25:05.837719
10652  | 21:25:05.841720
7936   | 21:25:05.845722
8324   | 21:25:05.849722
6136   | 21:25:05.853723
10516  | 21:25:05.857724
5728   | 21:25:05.862724
1600   | 21:25:05.866726
6996   | 21:25:05.870726
11780  | 21:25:05.875727
10448  | 21:25:05.879729
6652   | 21:25:05.883730
9716   | 21:25:05.887730
11444  | 21:25:05.891731
6576   | 21:25:05.895733
2928   | 21:25:05.899733
9916   | 21:25:05.904734
10688  | 21:25:05.908735
3200   | 21:25:05.912735
11156  | 21:25:05.916738
10656  | 21:25:05.920739
11636  | 21:25:05.924738
11312  | 21:25:05.929740
12088  | 21:25:05.934742
11284  | 21:25:05.939743
6584   | 21:25:05.944744
9748   | 21:25:05.948744
10904  | 21:25:05.952745
7720   | 21:25:05.956747
10860  | 21:25:05.960747
11352  | 21:25:05.964747
11192  | 21:25:05.968749
12000  | 21:25:05.972750
10652  | 21:25:05.976751
7936   | 21:25:05.981752
8324   | 21:25:05.985753
6136   | 21:25:05.989753
10516  | 21:25:05.994755
5728   | 21:25:05.998755
1600   | 21:25:06.002756
6996   | 21:25:06.006758
11780  | 21:25:06.011759
10448  | 21:25:06.016761
6652   | 21:25:06.020760
9716   | 21:25:06.024762
11444  | 21:25:06.029763
6576   | 21:25:06.033764
2928   | 21:25:06.037764
9916   | 21:25:06.041766
10688  | 21:25:06.045767
3200   | 21:25:06.050767
11156  | 21:25:06.054768
10656  | 21:25:06.058770
11636  | 21:25:06.062771
11312  | 21:25:06.066771
12088  | 21:25:06.070773
11284  | 21:25:06.074772
6584   | 21:25:06.079774
9748   | 21:25:06.084774
10904  | 21:25:06.088775
7720   | 21:25:06.092778
10860  | 21:25:06.096778
11352  | 21:25:06.100778
11192  | 21:25:06.104780
12000  | 21:25:06.108781
10652  | 21:25:06.112781
7936   | 21:25:06.116783
8324   | 21:25:06.121783
6136   | 21:25:06.125785
10516  | 21:25:06.129786
5728   | 21:25:06.134786
1600   | 21:25:06.138787
6996   | 21:25:06.142788
11780  | 21:25:06.146790
10448  | 21:25:06.150790
6652   | 21:25:06.154791
9716   | 21:25:06.158791
11444  | 21:25:06.162793
6576   | 21:25:06.166794
2928   | 21:25:06.170795
9916   | 21:25:06.174795
10688  | 21:25:06.179797
3200   | 21:25:06.184797
11156  | 21:25:06.188800
10656  | 21:25:06.192800
11636  | 21:25:06.196801
11312  | 21:25:06.201801
12088  | 21:25:06.205802
11284  | 21:25:06.209803
6584   | 21:25:06.213804
9748   | 21:25:06.217805
10904  | 21:25:06.221806
7720   | 21:25:06.226808
10860  | 21:25:06.230808
11352  | 21:25:06.235808
11192  | 21:25:06.239811
12000  | 21:25:06.243810
10652  | 21:25:06.247812
7936   | 21:25:06.251813
8324   | 21:25:06.255813
6136   | 21:25:06.260814
10516  | 21:25:06.264816
5728   | 21:25:06.268816
1600   | 21:25:06.273818
6996   | 21:25:06.276819
11780  | 21:25:06.281820
10448  | 21:25:06.285821
6652   | 21:25:06.289822
9716   | 21:25:06.293823
11444  | 21:25:06.297824
6576   | 21:25:06.301824
2928   | 21:25:06.305826
9916   | 21:25:06.309825
10688  | 21:25:06.314827
3200   | 21:25:06.318828
11156  | 21:25:06.322829
10656  | 21:25:06.327830
11636  | 21:25:06.332832
11312  | 21:25:06.337833
12088  | 21:25:06.343833
11284  | 21:25:06.348834
6584   | 21:25:06.353836
9748   | 21:25:06.358837
10904  | 21:25:06.363839
7720   | 21:25:06.368839
10860  | 21:25:06.373841
11352  | 21:25:06.378842
11192  | 21:25:06.383843
12000  | 21:25:06.388843
10652  | 21:25:06.393845
7936   | 21:25:06.398847
8324   | 21:25:06.403847
6136   | 21:25:06.408848
10516  | 21:25:06.413850
5728   | 21:25:06.418851
1600   | 21:25:06.424853
6996   | 21:25:06.429853
11780  | 21:25:06.434855
10448  | 21:25:06.439855
6652   | 21:25:06.444857
9716   | 21:25:06.450857
11444  | 21:25:06.455860
6576   | 21:25:06.460861
2928   | 21:25:06.465862
9916   | 21:25:06.470862
10688  | 21:25:06.475864
3200   | 21:25:06.481864
11156  | 21:25:06.486866
10656  | 21:25:06.491867
11636  | 21:25:06.496869
11312  | 21:25:06.501869
12088  | 21:25:06.505871
11284  | 21:25:06.509872
6584   | 21:25:06.513871
9748   | 21:25:06.517872
10904  | 21:25:06.522875
7720   | 21:25:06.527875
10860  | 21:25:06.531876
11352  | 21:25:06.536877
11192  | 21:25:06.540878
12000  | 21:25:06.544879
10652  | 21:25:06.549881
7936   | 21:25:06.554882
8324   | 21:25:06.559882
6136   | 21:25:06.564883
10516  | 21:25:06.569885
5728   | 21:25:06.574885
1600   | 21:25:06.579887
6996   | 21:25:06.584888
11780  | 21:25:06.589888
10448  | 21:25:06.594891
6652   | 21:25:06.599892
9716   | 21:25:06.603893
11444  | 21:25:06.608894
6576   | 21:25:06.614895
2928   | 21:25:06.618896
9916   | 21:25:06.624896
10688  | 21:25:06.629899
3200   | 21:25:06.634900
11156  | 21:25:06.639900
10656  | 21:25:06.644902
11636  | 21:25:06.649902
11312  | 21:25:06.654903
12088  | 21:25:06.658905
11284  | 21:25:06.663906
6584   | 21:25:06.668907
9748   | 21:25:06.673908
10904  | 21:25:06.678910
7720   | 21:25:06.683910
10860  | 21:25:06.688911
11352  | 21:25:06.693912
11192  | 21:25:06.698914
12000  | 21:25:06.703914
10652  | 21:25:06.708917
7936   | 21:25:06.713917
8324   | 21:25:06.718919
6136   | 21:25:06.723920
10516  | 21:25:06.728921
5728   | 21:25:06.732922
1600   | 21:25:06.737924
6996   | 21:25:06.742924
11780  | 21:25:06.747926
10448  | 21:25:06.751926
6652   | 21:25:06.755928
9716   | 21:25:06.759927
11444  | 21:25:06.764929
6576   | 21:25:06.768930
2928   | 21:25:06.773930
9916   | 21:25:06.777931
10688  | 21:25:06.781933
3200   | 21:25:06.785934
11156  | 21:25:06.789934
10656  | 21:25:06.793935
11636  | 21:25:06.798937
11312  | 21:25:06.802936
12088  | 21:25:06.806939
11284  | 21:25:06.810939
6584   | 21:25:06.814939
9748   | 21:25:06.818940
10904  | 21:25:06.823942
7720   | 21:25:06.827943
10860  | 21:25:06.831944
11352  | 21:25:06.835945
11192  | 21:25:06.839946
12000  | 21:25:06.843947
10652  | 21:25:06.848948
7936   | 21:25:06.852949
8324   | 21:25:06.856949
6136   | 21:25:06.860951
10516  | 21:25:06.865952
5728   | 21:25:06.869953
1600   | 21:25:06.873954
6996   | 21:25:06.878955
11780  | 21:25:06.883955
10448  | 21:25:06.887956
6652   | 21:25:06.892958
9716   | 21:25:06.896959
11444  | 21:25:06.900959
6576   | 21:25:06.904961
2928   | 21:25:06.909962
9916   | 21:25:06.913962
10688  | 21:25:06.917963
3200   | 21:25:06.921965
11156  | 21:25:06.926966
10656  | 21:25:06.931966
11636  | 21:25:06.935968
11312  | 21:25:06.940968
12088  | 21:25:06.944970
11284  | 21:25:06.948970
6584   | 21:25:06.952971
9748   | 21:25:06.956972
10904  | 21:25:06.970793
7720   | 21:25:06.974793
10860  | 21:25:06.978794
11352  | 21:25:06.982795
11192  | 21:25:06.987797
12000  | 21:25:06.991797
10652  | 21:25:06.995798
7936   | 21:25:07.000799
8324   | 21:25:07.004800
6136   | 21:25:07.008801
10516  | 21:25:07.013802
5728   | 21:25:07.017803
1600   | 21:25:07.022804
6996   | 21:25:07.027805
11780  | 21:25:07.031806
10448  | 21:25:07.036808
6652   | 21:25:07.040808
9716   | 21:25:07.044809
11444  | 21:25:07.048810
6576   | 21:25:07.053812
2928   | 21:25:07.057811
9916   | 21:25:07.061813
10688  | 21:25:07.065813
3200   | 21:25:07.069814
11156  | 21:25:07.073815
10656  | 21:25:07.077816
11636  | 21:25:07.081818
11312  | 21:25:07.085818
12088  | 21:25:07.089819
11284  | 21:25:07.094820
6584   | 21:25:07.098821
9748   | 21:25:07.102822
10904  | 21:25:07.106823
7720   | 21:25:07.110823
10860  | 21:25:07.114824
11352  | 21:25:07.118825
11192  | 21:25:07.123827
12000  | 21:25:07.127827
10652  | 21:25:07.132828
7936   | 21:25:07.136830
8324   | 21:25:07.140830
6136   | 21:25:07.145831
10516  | 21:25:07.149832
5728   | 21:25:07.153833
1600   | 21:25:07.158835
6996   | 21:25:07.162835
11780  | 21:25:07.166836
10448  | 21:25:07.170837
6652   | 21:25:07.174838
9716   | 21:25:07.178839
11444  | 21:25:07.183840
6576   | 21:25:07.187841
2928   | 21:25:07.191842
9916   | 21:25:07.195843
10688  | 21:25:07.199844
3200   | 21:25:07.203844
11156  | 21:25:07.207845
10656  | 21:25:07.212847
11636  | 21:25:07.216848
11312  | 21:25:07.220848
12088  | 21:25:07.224850
11284  | 21:25:07.230852
6584   | 21:25:07.235852
9748   | 21:25:07.239853
10904  | 21:25:07.243854
7720   | 21:25:07.247854
10860  | 21:25:07.251855
11352  | 21:25:07.255856
11192  | 21:25:07.259858
12000  | 21:25:07.264859
10652  | 21:25:07.269860
7936   | 21:25:07.274861
8324   | 21:25:07.279862
6136   | 21:25:07.283863
10516  | 21:25:07.288865
5728   | 21:25:07.292865
1600   | 21:25:07.297866
6996   | 21:25:07.301867
11780  | 21:25:07.306868
10448  | 21:25:07.310869
6652   | 21:25:07.315871
9716   | 21:25:07.319871
11444  | 21:25:07.324872
6576   | 21:25:07.329874
2928   | 21:25:07.335874
9916   | 21:25:07.341876
10688  | 21:25:07.346877
3200   | 21:25:07.351878
11156  | 21:25:07.356879
10656  | 21:25:07.361881
11636  | 21:25:07.366882
11312  | 21:25:07.371882
12088  | 21:25:07.377884
11284  | 21:25:07.383886
6584   | 21:25:07.389887
9748   | 21:25:07.394888
10904  | 21:25:07.399889
7720   | 21:25:07.406890
10860  | 21:25:07.412892
11352  | 21:25:07.418893
11192  | 21:25:07.423894
12000  | 21:25:07.428895
10652  | 21:25:07.434897
7936   | 21:25:07.439898
8324   | 21:25:07.444899
6136   | 21:25:07.449900
10516  | 21:25:07.454901
5728   | 21:25:07.459915
1600   | 21:25:07.464904
6996   | 21:25:07.470906
11780  | 21:25:07.476907
10448  | 21:25:07.481911
6652   | 21:25:07.486909
9716   | 21:25:07.492911
11444  | 21:25:07.497911
6576   | 21:25:07.503913
2928   | 21:25:07.508914
9916   | 21:25:07.514915
10688  | 21:25:07.519916
3200   | 21:25:07.525918
11156  | 21:25:07.531919
10656  | 21:25:07.537921
11636  | 21:25:07.542921
11312  | 21:25:07.548923
12088  | 21:25:07.553924
11284  | 21:25:07.559925
6584   | 21:25:07.564926
9748   | 21:25:07.569928
10904  | 21:25:07.574928
7720   | 21:25:07.579930
10860  | 21:25:07.584931
11352  | 21:25:07.589932
11192  | 21:25:07.595934
12000  | 21:25:07.599935
10652  | 21:25:07.604935
7936   | 21:25:07.609936
8324   | 21:25:07.614937
6136   | 21:25:07.620939
10516  | 21:25:07.624940
5728   | 21:25:07.629941
1600   | 21:25:07.634942
6996   | 21:25:07.639943
11780  | 21:25:07.645945
10448  | 21:25:07.651946
6652   | 21:25:07.656947
9716   | 21:25:07.662949
11444  | 21:25:07.667949
6576   | 21:25:07.673951
2928   | 21:25:07.679953
9916   | 21:25:07.685954
10688  | 21:25:07.691955
3200   | 21:25:07.696956
11156  | 21:25:07.702957
10656  | 21:25:07.707959
11636  | 21:25:07.713960
11312  | 21:25:07.718961
12088  | 21:25:07.723962
11284  | 21:25:07.729964
6584   | 21:25:07.735965
9748   | 21:25:07.740967
10904  | 21:25:07.745967
7720   | 21:25:07.751970
10860  | 21:25:07.756970
11352  | 21:25:07.761972
11192  | 21:25:07.766973
12000  | 21:25:07.772974
10652  | 21:25:07.778974
7936   | 21:25:07.783977
8324   | 21:25:07.789977
6136   | 21:25:07.795979
10516  | 21:25:07.800980
5728   | 21:25:07.806981
1600   | 21:25:07.811982
6996   | 21:25:07.816983
11780  | 21:25:07.822985
10448  | 21:25:07.828986
6652   | 21:25:07.833987
9716   | 21:25:07.839989
11444  | 21:25:07.844989
6576   | 21:25:07.849991
2928   | 21:25:07.854992
9916   | 21:25:07.858992
10688  | 21:25:07.863994
3200   | 21:25:07.868995
11156  | 21:25:07.872996
10656  | 21:25:07.877997
11636  | 21:25:07.882998
11312  | 21:25:07.888000
12088  | 21:25:07.892001
11284  | 21:25:07.897002
6584   | 21:25:07.901002
9748   | 21:25:07.905003
10904  | 21:25:07.909004
7720   | 21:25:07.914005
10860  | 21:25:07.918006
11352  | 21:25:07.923007
11192  | 21:25:07.928008
12000  | 21:25:07.933009
10652  | 21:25:07.937010
7936   | 21:25:07.941011
8324   | 21:25:07.946012
6136   | 21:25:07.950013
10516  | 21:25:07.954014
5728   | 21:25:07.960016
1600   | 21:25:07.964017
6996   | 21:25:07.969017
11780  | 21:25:07.973019
10448  | 21:25:07.978019
6652   | 21:25:07.983021
9716   | 21:25:07.987021
11444  | 21:25:07.992023
6576   | 21:25:07.996024
2928   | 21:25:08.000024
9916   | 21:25:08.004025
10688  | 21:25:08.009027
3200   | 21:25:08.013027
11156  | 21:25:08.017028
10656  | 21:25:08.022030
11636  | 21:25:08.026030
11312  | 21:25:08.031032
12088  | 21:25:08.036033
11284  | 21:25:08.040034
6584   | 21:25:08.045035
9748   | 21:25:08.050036
10904  | 21:25:08.055037
7720   | 21:25:08.059038
10860  | 21:25:08.063039
11352  | 21:25:08.068040
11192  | 21:25:08.073042
12000  | 21:25:08.077042
10652  | 21:25:08.082043
7936   | 21:25:08.087044
8324   | 21:25:08.091046
6136   | 21:25:08.095046
10516  | 21:25:08.100048
5728   | 21:25:08.104048
1600   | 21:25:08.108049
6996   | 21:25:08.113050
11780  | 21:25:08.117051
10448  | 21:25:08.122053
6652   | 21:25:08.126053
9716   | 21:25:08.131054
11444  | 21:25:08.135055
6576   | 21:25:08.140057
2928   | 21:25:08.144057
9916   | 21:25:08.149058
10688  | 21:25:08.153059
3200   | 21:25:08.157060
11156  | 21:25:08.162061
10656  | 21:25:08.166062
11636  | 21:25:08.170063
11312  | 21:25:08.175064
12088  | 21:25:08.179065
11284  | 21:25:08.183066
6584   | 21:25:08.187067
9748   | 21:25:08.192069
10904  | 21:25:08.196069
7720   | 21:25:08.200070
10860  | 21:25:08.205071
11352  | 21:25:08.209072
11192  | 21:25:08.213073
12000  | 21:25:08.218074
10652  | 21:25:08.223075
7936   | 21:25:08.227076
8324   | 21:25:08.231076
6136   | 21:25:08.235077
10516  | 21:25:08.239078
5728   | 21:25:08.244079
1600   | 21:25:08.248081
6996   | 21:25:08.252082
11780  | 21:25:08.256082
10448  | 21:25:08.261084
6652   | 21:25:08.265084
9716   | 21:25:08.270086
11444  | 21:25:08.274086
6576   | 21:25:08.278088
2928   | 21:25:08.282088
9916   | 21:25:08.286090
10688  | 21:25:08.291090
3200   | 21:25:08.295091
11156  | 21:25:08.300092
10656  | 21:25:08.304093
11636  | 21:25:08.308094
11312  | 21:25:08.313095
12088  | 21:25:08.317096
11284  | 21:25:08.322097
6584   | 21:25:08.326098
9748   | 21:25:08.331099
10904  | 21:25:08.337100
7720   | 21:25:08.341102
10860  | 21:25:08.346103
11352  | 21:25:08.350103
11192  | 21:25:08.354104
12000  | 21:25:08.358105
10652  | 21:25:08.362106
7936   | 21:25:08.367107
8324   | 21:25:08.371108
6136   | 21:25:08.375109
10516  | 21:25:08.379110
5728   | 21:25:08.384112
1600   | 21:25:08.388112
6996   | 21:25:08.393113
11780  | 21:25:08.397114
10448  | 21:25:08.402115
6652   | 21:25:08.406117
9716   | 21:25:08.410117
11444  | 21:25:08.415119
6576   | 21:25:08.419119
2928   | 21:25:08.423120
9916   | 21:25:08.427121
10688  | 21:25:08.431122
3200   | 21:25:08.436123
11156  | 21:25:08.440124
10656  | 21:25:08.444125
11636  | 21:25:08.448126
11312  | 21:25:08.453127
12088  | 21:25:08.457128
11284  | 21:25:08.462130
6584   | 21:25:08.466130
9748   | 21:25:08.470131
10904  | 21:25:08.475132
7720   | 21:25:08.480133
10860  | 21:25:08.485134
11352  | 21:25:08.490136
11192  | 21:25:08.494136
12000  | 21:25:08.498137
10652  | 21:25:08.503138
7936   | 21:25:08.508139
8324   | 21:25:08.512140
6136   | 21:25:08.517142
10516  | 21:25:08.521142
5728   | 21:25:08.526143
1600   | 21:25:08.530144
6996   | 21:25:08.535146
11780  | 21:25:08.540146
10448  | 21:25:08.545147
6652   | 21:25:08.549149
9716   | 21:25:08.554150
11444  | 21:25:08.558151
6576   | 21:25:08.562152
2928   | 21:25:08.566153
9916   | 21:25:08.570153
